p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,keyword,type,brand,X_type,X_name,capacitysource
美的（Midea） 大2匹/大3匹 无氟直流变频冷暖空调柜机 风尊 智能APP物联网 KFR-72LW/BP2DN1Y-ZB300(B3,美的空调美程专卖店,11249714736,9199.00,7399.00,1,100,1,0,0,,美的（Midea） 美的（Midea） 大2匹/大3匹 无氟直流变频冷暖空调柜机 风尊 智能APP物联网 KFR-72LW/BP2DN1Y-ZB300(B3 11249714736 美的空调美程专卖店 99.0kg 中国大陆 变频 冷暖空调 变频空调 其他 2匹 三级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea） 大2匹/大3匹 无氟直流变频冷暖空调柜机 风尊 智能APP物联网 KFR-72LW/BP2DN1Y-ZB300(B3,
美的（Midea） 大2匹/大3匹 全直流变频一级能效冷暖空调智能wif圆柱空调 智能王 KFR-72LW/BP3DN1Y-YB200(B1,美的空调美程专卖店,11250457179,16999.00,14199.00,1,100,1,0,0,,美的（Midea） 美的（Midea） 大2匹/大3匹 全直流变频一级能效冷暖空调智能wif圆柱空调 智能王 KFR-72LW/BP3DN1Y-YB200(B1 11250457179 美的空调美程专卖店 99.0kg 中国大陆 变频 冷暖空调 变频空调 其他 2匹 一级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea） 大2匹/大3匹 全直流变频一级能效冷暖空调智能wif圆柱空调 智能王 KFR-72LW/BP3DN1Y-YB200(B1,
美的（Midea） 定速冷暖空调柜机冷静星KFR-72LW/SDY-PA400(D3) 3匹,美的空调苏北金木专卖店,15929413686,6999.00,5788.00,0,100,0,0,0,,美的（Midea） 美的（Midea） 定速冷暖空调柜机冷静星KFR-72LW/SDY-PA400(D3) 3匹 15929413686 美的空调苏北金木专卖店 57.0kg 定频 冷暖空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,美的,定频,美的（Midea） 定速冷暖空调柜机冷静星KFR-72LW/SDY-PA400(D3) 3匹,
美的（Midea） 立柜式空调柜机 家用静音 三级能效冷静星 定频 单冷3匹 KF-72LW/Y-PA400(D3),美的空调金龙专卖店,12321383623,6000.00,5399.00,20,96,20,0,1,制冷速度快 安装速度 送货快 服务很好,美的（Midea） 美的（Midea） 立柜式空调柜机 家用静音 三级能效冷静星 定频 单冷3匹 KF-72LW/Y-PA400(D3) 12321383623 美的空调金龙专卖店 48.0kg 定频 单冷空调 静音空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,美的,定频,美的（Midea） 立柜式空调柜机 家用静音 三级能效冷静星 定频 单冷3匹 KF-72LW/Y-PA400(D3),
美的（Midea）定速冷暖 圆柱空调柜机 静音 立柜式 三级能效  智行 3匹 KFR-72LW/DY-YA400(D3),美的空调金龙专卖店,13096475571,6999.00,5799.00,1,100,1,0,0,,美的（Midea） 美的（Midea）定速冷暖 圆柱空调柜机 静音 立柜式 三级能效  智行 3匹 KFR-72LW/DY-YA400(D3) 13096475571 美的空调金龙专卖店 85.0kg 定频 冷暖空调 圆柱式空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,美的,定频,美的（Midea）定速冷暖 圆柱空调柜机 静音 立柜式 三级能效  智行 3匹 KFR-72LW/DY-YA400(D3),
美的 （Midea）KFR-51/72LW/BP2DN1Y-YB300 二级能耗 KFR-51LW/BP2DN1Y-YB300 2匹,美的空调天津中环专卖店,11267289982,12000.00,7999.00,0,100,0,0,0,,美的 美的 （Midea）KFR-51/72LW/BP2DN1Y-YB300 二级能耗 KFR-51LW/BP2DN1Y-YB300 2匹 11267289982 美的空调天津中环专卖店 130.0kg 中国大陆 变频 冷暖空调 变频空调 金色 2匹 二级能效 20-30㎡ 立柜式空调,美的,变频,美的 （Midea）KFR-51/72LW/BP2DN1Y-YB300 二级能耗 KFR-51LW/BP2DN1Y-YB300 2匹,
美的（Midea） 2匹 智能变频空调 冷暖 立式空调柜机 手机遥控 风尊 2匹ZB300(B3) 白色,美的空调南京洁亚专卖店,11318037031,6699.00,6699.00,0,100,0,0,0,,美的（Midea） 美的（Midea） 2匹 智能变频空调 冷暖 立式空调柜机 手机遥控 风尊 2匹ZB300(B3) 白色 11318037031 美的空调南京洁亚专卖店 42.0kg 变频 冷暖空调 变频空调 白色 2匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 2匹 智能变频空调 冷暖 立式空调柜机 手机遥控 风尊 2匹ZB300(B3) 白色,
美的（Midea）2匹/3匹定速冷暖空调柜机冷静星（陶瓷白） 3匹KFR-72LW/DY-PA400(D3),美的空调苏北金木专卖店,13350170444,7299.00,5688.00,4,100,4,0,0,,美的（Midea） 美的（Midea）2匹/3匹定速冷暖空调柜机冷静星（陶瓷白） 3匹KFR-72LW/DY-PA400(D3) 13350170444 美的空调苏北金木专卖店 60.0kg 定频 冷暖空调 其他 3匹 三级能效 30-40㎡ 立柜式空调,美的,定频,美的（Midea）2匹/3匹定速冷暖空调柜机冷静星（陶瓷白） 3匹KFR-72LW/DY-PA400(D3),
美的（Midea） 智行 定速空调 冷暖静音美的空调 圆柱空调柜机 三级能效 2匹KFR-51LW/DY-YA400(D3) 白色,美的空调南京洁亚专卖店,11318004831,6599.00,4999.00,30,100,30,0,0,送货快 外机噪音小 服务很好 声音小 空调质量好 变频省电 安装速度 制冷制热快 机器漂亮 制冷比较快,美的（Midea） 美的（Midea） 智行 定速空调 冷暖静音美的空调 圆柱空调柜机 三级能效 2匹KFR-51LW/DY-YA400(D3) 白色 11318004831 美的空调南京洁亚专卖店 85.0kg 定频 冷暖空调 圆柱式空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,美的,定频,美的（Midea） 智行 定速空调 冷暖静音美的空调 圆柱空调柜机 三级能效 2匹KFR-51LW/DY-YA400(D3) 白色,
美的（Midea）2匹/3匹/5匹  定频 立式空调柜机 冷暖 冷静星 三级能效 KFR-72LW/DY-PA400(D3),美的空调辽宁天鸿专卖店,11346591610,9999.00,5499.00,10,91,10,1,0,送货快,美的（Midea） 美的（Midea）2匹/3匹/5匹  定频 立式空调柜机 冷暖 冷静星 三级能效 KFR-72LW/DY-PA400(D3) 11346591610 美的空调辽宁天鸿专卖店 54.0kg 定频 冷暖空调 高能效空调 白色 2匹 三级能效 30-40㎡ 立柜式空调,美的,定频,美的（Midea）2匹/3匹/5匹  定频 立式空调柜机 冷暖 冷静星 三级能效 KFR-72LW/DY-PA400(D3),
美的（Midea） 3匹 变频 冷暖 二级能效 双贯流空调柜机 双风净 变频柜机,美的空调浙江正美专卖店,11393473213,11999.00,8799.00,0,100,0,0,0,,美的（Midea） 美的（Midea） 3匹 变频 冷暖 二级能效 双贯流空调柜机 双风净 变频柜机 11393473213 美的空调浙江正美专卖店 61.0kg 中国大陆 变频 冷暖空调 高能效空调 其他 3匹 二级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 3匹 变频 冷暖 二级能效 双贯流空调柜机 双风净 变频柜机,
美的（Midea） 2匹/3匹 变频空调 冷暖柜机 静音 WiFi智控 风尊 KFR-51LW/BP2DN1Y-ZB300(B3 变频挂机,美的空调浙江正美专卖店,11348218760,9299.00,6799.00,1,100,1,0,0,,美的（Midea） 美的（Midea） 2匹/3匹 变频空调 冷暖柜机 静音 WiFi智控 风尊 KFR-51LW/BP2DN1Y-ZB300(B3 变频挂机 11348218760 美的空调浙江正美专卖店 99.0kg 中国大陆 变频 冷暖空调 变频空调 其他 3匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 2匹/3匹 变频空调 冷暖柜机 静音 WiFi智控 风尊 KFR-51LW/BP2DN1Y-ZB300(B3 变频挂机,
美的（Midea） 2匹/3匹/5匹 冷静星 定速空调 舒适静音 冷暖柜机 立柜式 定速 KFR-72LW/DY-PA400(D3),美的空调浙江正美专卖店,11390446808,9799.00,5499.00,50,100,50,0,0,,美的（Midea） 美的（Midea） 2匹/3匹/5匹 冷静星 定速空调 舒适静音 冷暖柜机 立柜式 定速 KFR-72LW/DY-PA400(D3) 11390446808 美的空调浙江正美专卖店 99.0kg 中国大陆 定频 冷暖空调 静音空调 其他 2匹 三级能效 20-30㎡ 立柜式空调,美的,定频,美的（Midea） 2匹/3匹/5匹 冷静星 定速空调 舒适静音 冷暖柜机 立柜式 定速 KFR-72LW/DY-PA400(D3),
美的（Midea）2匹 直流变速空调柜机 圆柱空调 一级能效 智能王 KFR-72LW/BP3DNIY-YB200,美的北京世纪广美专卖店,18440759181,19699.00,14299.00,0,100,0,0,0,,美的（Midea） 美的（Midea）2匹 直流变速空调柜机 圆柱空调 一级能效 智能王 KFR-72LW/BP3DNIY-YB200 18440759181 美的北京世纪广美专卖店 50.0kg 变频 冷暖空调 智能空调 金色 2匹 一级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea）2匹 直流变速空调柜机 圆柱空调 一级能效 智能王 KFR-72LW/BP3DNIY-YB200,
美的（Midea）冷暖变频 空调柜机 一级能效/二级能效 无极调速 物联APP 2匹KFR-51LW/BP3DN8Y-YB300 3匹,济南瑞展专营店,17633902033,12999.00,8299.00,0,100,0,0,0,,美的（Midea） 美的（Midea）冷暖变频 空调柜机 一级能效/二级能效 无极调速 物联APP 2匹KFR-51LW/BP3DN8Y-YB300 3匹 17633902033 济南瑞展专营店 141.0kg 中国大陆 KFR-72LW/BP2DN1Y-YB300(B2) 变频 冷暖空调 高能效空调，智能空调 金色 2匹 一级能效 20-30㎡，30-40㎡ 立柜式空调,美的,变频,美的（Midea）冷暖变频 空调柜机 一级能效/二级能效 无极调速 物联APP 2匹KFR-51LW/BP3DN8Y-YB300 3匹,
美的（Midea） 3匹 变频空调 冷暖美的空调柜机 立柜式 快速制冷 冷静星 KFR-72LW/BP2DN1Y-PA400(B3,美的空调安泰专卖店,11411258750,6999.00,6199.00,10,91,10,0,1,机器漂亮,美的（Midea） 美的（Midea） 3匹 变频空调 冷暖美的空调柜机 立柜式 快速制冷 冷静星 KFR-72LW/BP2DN1Y-PA400(B3 11411258750 美的空调安泰专卖店 49.0kg 变频 冷暖空调 变频空调，自动清洁 其他 3匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 3匹 变频空调 冷暖美的空调柜机 立柜式 快速制冷 冷静星 KFR-72LW/BP2DN1Y-PA400(B3,
美的（Midea）立柜变频智能冷暖KFR- 72LW/BP2DN1Y-PA400(B3)E,美的空调苏北金木专卖店,16437750754,9999.00,6298.00,0,100,0,0,0,,美的（Midea） 美的（Midea）立柜变频智能冷暖KFR- 72LW/BP2DN1Y-PA400(B3)E 16437750754 美的空调苏北金木专卖店 52.0kg 变频 冷暖空调 全直流变频 白色 2匹 三级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea）立柜变频智能冷暖KFR- 72LW/BP2DN1Y-PA400(B3)E,
美的（Midea） 3匹 定速定频 冷暖 三级能效 空调柜机 立式空调 冷静星 KFR-72LW/DY-PA400(D3) 3匹,济南瑞展专营店,11467883283,5999.00,5899.00,8,100,8,0,0,送货快 空调质量好 安装速度 服务很好 外机噪音小 制冷效果好 机器漂亮 制冷制热快 声音小 制热效果好,美的（Midea） 美的（Midea）KFR-72LW/DY-PA400 11467883283 济南瑞展专营店 101.0kg 中国大陆 KFR-72LW/DY-PA400(D3) 定频 冷暖空调 静音空调 白色 3匹 三级能效 30-40㎡ 立柜式空调,美的,定频,美的（Midea）KFR-72LW/DY-PA400,
美的（Midea）2匹 变频 冷暖KFR-51LW/BP2DN1Y-PA400(B3)E,美的空调河北盛丰专卖店,12933227415,5599.00,5199.00,2,100,2,0,0,,美的（Midea） 美的（Midea）2匹 变频 冷暖KFR-51LW/BP2DN1Y-PA400(B3)E 12933227415 美的空调河北盛丰专卖店 47.0kg 变频 冷暖空调 白色 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea）2匹 变频 冷暖KFR-51LW/BP2DN1Y-PA400(B3)E,
美的（Midea） 2匹 变频 冷暖 三级能效 空调柜机 立式空调 物联APP控制 KFR-51LW/BP2DN1Y-ZB300(B3 风尊,济南瑞展专营店,11475866895,7999.00,6599.00,2,100,2,0,0,,美的（Midea） 美的（Midea） 2匹 变频 冷暖 三级能效 空调柜机 立式空调 物联APP控制 KFR-51LW/BP2DN1Y-ZB300(B3 风尊 11475866895 济南瑞展专营店 79.0kg 中国大陆 KFR-51LW/BP2DN1Y-ZB300(B3) 变频 冷暖空调 变频空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea） 2匹 变频 冷暖 三级能效 空调柜机 立式空调 物联APP控制 KFR-51LW/BP2DN1Y-ZB300(B3 风尊,
美的（Midea） 3匹 变频 冷暖 三级能效 空调柜机 立式空调 物联APP控制 风尊 KFR-72LW/BP2DN1Y-ZB300(B3 3匹,济南瑞展专营店,11475910492,8999.00,7799.00,0,100,0,0,0,,美的（Midea） 美的（Midea） 3匹 变频 冷暖 三级能效 空调柜机 立式空调 物联APP控制 风尊 KFR-72LW/BP2DN1Y-ZB300(B3 3匹 11475910492 济南瑞展专营店 83.0kg 中国大陆  KFR-72LW/BP2DN1Y-ZB300(B3) 变频 冷暖空调 变频空调 白色 3匹 三级能效 40㎡以上 立柜式空调,美的,变频,美的（Midea） 3匹 变频 冷暖 三级能效 空调柜机 立式空调 物联APP控制 风尊 KFR-72LW/BP2DN1Y-ZB300(B3 3匹,
美的（Midea）3匹冷暖变频 空调柜机 二级能效 无极调速 物联APP 立柜式 智行 KFR-72LW/BP2DN1Y-YA400(B2 3匹,济南瑞展专营店,11476516608,9999.00,7799.00,2,100,2,0,0,,美的（Midea） 美的（Midea）3匹冷暖变频 空调柜机 二级能效 无极调速 物联APP 立柜式 智行 KFR-72LW/BP2DN1Y-YA400(B2 3匹 11476516608 济南瑞展专营店 86.0kg 中国大陆 KFR-72LW/BP2DN1Y-YA400 变频 冷暖空调 变频空调 白色 3匹 二级能效 40㎡以上 立柜式空调,美的,变频,美的（Midea）3匹冷暖变频 空调柜机 二级能效 无极调速 物联APP 立柜式 智行 KFR-72LW/BP2DN1Y-YA400(B2 3匹,
美的（Midea）3匹 智行 冷暖定频 空调柜机 无极调速 三级能效 立柜式 KFR-72LW/DY-YA400(D3) 3匹,济南瑞展专营店,11476651867,8999.00,6199.00,40,100,40,0,0,安装速度 制热效果好 外机噪音小 变频省电 机器漂亮 制冷制热快 制冷比较快 制冷速度快 服务很好 空调质量好,美的（Midea） 美的（Midea）3匹 智行 冷暖定频 空调柜机 无极调速 三级能效 立柜式 KFR-72LW/DY-YA400(D3) 3匹 11476651867 济南瑞展专营店 83.0kg 中国大陆 KFR-72LW/DY-YA400(D3)  定频 冷暖空调 静音空调 其他 3匹 三级能效 40㎡以上 立柜式空调,美的,定频,美的（Midea）3匹 智行 冷暖定频 空调柜机 无极调速 三级能效 立柜式 KFR-72LW/DY-YA400(D3) 3匹,
美的（Midea）2匹/3匹  变频冷暖 二级能效 圆柱立式空调柜机 智行 WIFI控制 KFR-72LW-YA400(B2)E  3匹,美的广东易家专卖店,12047831887,9999.00,7999.00,1,100,1,0,0,,美的（Midea） 美的（Midea）2匹/3匹  变频冷暖 二级能效 圆柱立式空调柜机 智行 WIFI控制 KFR-72LW-YA400(B2)E  3匹 12047831887 美的广东易家专卖店 45.0kg 变频 圆柱式空调 白色 冷暖空调 二级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea）2匹/3匹  变频冷暖 二级能效 圆柱立式空调柜机 智行 WIFI控制 KFR-72LW-YA400(B2)E  3匹,
美的（Midea） 变频 冷暖 冷静星 柜机 空调 江西官方 三级能效 白色 KFR-51LW/BP2DN1Y-PA400(B3,美的空调江西景明专卖店,11547632546,6999.00,5599.00,0,100,0,0,0,,美的（Midea） 美的（Midea） 变频 冷暖 冷静星 柜机 空调 江西官方 三级能效 白色 KFR-51LW/BP2DN1Y-PA400(B3 11547632546 美的空调江西景明专卖店 94.0kg 变频 冷暖空调 变频空调 白色 2匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 变频 冷暖 冷静星 柜机 空调 江西官方 三级能效 白色 KFR-51LW/BP2DN1Y-PA400(B3,
美的（Midea）变频 冷暖 智行 智能 圆柱 柜机 空调 江西官方 二级能效 白色 KFR-51LW/BP2DN1Y-YA400(B2,美的空调江西景明专卖店,11544306857,8999.00,7199.00,0,100,0,0,0,,美的（Midea） 美的（Midea）变频 冷暖 智行 智能 圆柱 柜机 空调 江西官方 二级能效 白色 KFR-51LW/BP2DN1Y-YA400(B2 11544306857 美的空调江西景明专卖店 96.0kg 变频 变频空调 白色 冷暖空调 二级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea）变频 冷暖 智行 智能 圆柱 柜机 空调 江西官方 二级能效 白色 KFR-51LW/BP2DN1Y-YA400(B2,
美的（Midea）2匹 全直流变频 一级能效 冷暖空调 圆柱柜机 静音 智能王 KFR-51LW/BP3DN1Y-YB200(B1 2匹,济南瑞展专营店,11556193660,23888.00,13499.00,0,100,0,0,0,,美的（Midea） 美的（Midea）2匹 全直流变频 一级能效 冷暖空调 圆柱柜机 静音 智能王 KFR-51LW/BP3DN1Y-YB200(B1 2匹 11556193660 济南瑞展专营店 59.0kg 中国大陆 KFR-51LW/BP3DN1Y-YB200(B1) 变频 冷暖空调 智能空调 金色 2匹 一级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea）2匹 全直流变频 一级能效 冷暖空调 圆柱柜机 静音 智能王 KFR-51LW/BP3DN1Y-YB200(B1 2匹,
美的（Midea）2匹/3匹 定速冷暖空调柜机冷静星 KFR-51LW/DY-PA400(D3）大2匹,美的空调河南恒美专卖店,13239216731,6999.00,4600.00,0,100,0,0,0,,美的（Midea） 美的（Midea）2匹/3匹 定速冷暖空调柜机冷静星 KFR-51LW/DY-PA400(D3）大2匹 13239216731 美的空调河南恒美专卖店 37.0kg 中国大陆 定频 高能效空调 白色 冷暖空调 三级能效 20-30㎡ 立柜式空调,美的,定频,美的（Midea）2匹/3匹 定速冷暖空调柜机冷静星 KFR-51LW/DY-PA400(D3）大2匹,
美的（Midea）3匹变频 冷暖 三级能效 空调柜机 立式空调 物联APP控制 风尊 KFR-72LW/BP2DN1Y-ZB300(B3,美的空调河南恒美专卖店,11605765446,8999.00,8800.00,0,100,0,0,0,,美的（Midea） 美的（Midea）3匹变频 冷暖 三级能效 空调柜机 立式空调 物联APP控制 风尊 KFR-72LW/BP2DN1Y-ZB300(B3 11605765446 美的空调河南恒美专卖店 42.0kg 变频 变频空调 白色 冷暖空调 三级能效 40㎡以上 立柜式空调,美的,变频,美的（Midea）3匹变频 冷暖 三级能效 空调柜机 立式空调 物联APP控制 风尊 KFR-72LW/BP2DN1Y-ZB300(B3,
美的（Midea） 大2匹 一级能效 全直流变频 智能圆柱柜机空调 圆形柜式空调 制冷王 KFR-51LW/BP3DN8Y-YB300(B1,美的空调安泰专卖店,15066886091,10999.00,8799.00,100,100,100,0,0,空调质量好 机器漂亮,美的（Midea） 美的（Midea） 大2匹 一级能效 全直流变频 智能圆柱柜机空调 圆形柜式空调 制冷王 KFR-51LW/BP3DN8Y-YB300(B1 15066886091 美的空调安泰专卖店 50.0kg 变频 冷暖空调 圆柱式空调，高能效空调，智能空调，变频空调，全直流变频，自动清洁 金色 2匹 一级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 大2匹 一级能效 全直流变频 智能圆柱柜机空调 圆形柜式空调 制冷王 KFR-51LW/BP3DN8Y-YB300(B1,
美的（Midea） 一级能效无风感 变频空调 智能WiFi圆柱柜机 舒适星钛金 KFR-72LW/BP3DN8Y-YB302(B1,美的空调金龙专卖店,18441119310,10999.00,9999.00,5,100,5,0,0,,美的（Midea） 美的（Midea） 一级能效无风感 变频空调 智能WiFi圆柱柜机 舒适星钛金 KFR-72LW/BP3DN8Y-YB302(B1 18441119310 美的空调金龙专卖店 45.0kg 变频 冷暖空调 圆柱式空调，高能效空调，智能空调，变频空调，静音空调，全直流变频，自动清洁 金色 2匹 一级能效 20-30㎡ 立柜式空调,美的,变频,美的（Midea） 一级能效无风感 变频空调 智能WiFi圆柱柜机 舒适星钛金 KFR-72LW/BP3DN8Y-YB302(B1,
美的（Midea） 2匹直流变频 3级能效 静音时尚省电圆柱立体柜机 智行 KFR-51LW/BP2DN1Y-YA400（B3,美的空调山西华明专卖店,17967124981,6599.00,5799.00,0,100,0,0,0,,美的（Midea） 美的（Midea） 2匹直流变频 3级能效 静音时尚省电圆柱立体柜机 智行 KFR-51LW/BP2DN1Y-YA400（B3 17967124981 美的空调山西华明专卖店 69.0kg 变频 冷暖空调 圆柱式空调，智能空调，变频空调，静音空调，自动清洁 白色 2匹 三级能效 30-40㎡ 立柜式空调,美的,变频,美的（Midea） 2匹直流变频 3级能效 静音时尚省电圆柱立体柜机 智行 KFR-51LW/BP2DN1Y-YA400（B3,
Midea/美的 KFR-51LW/BP2DN1Y-LB(B3)E大2匹立柜式变频客厅空调,美的上海苏临专卖店,18297662745,6399.00,5299.00,0,100,0,0,0,,美的（Midea） Midea/美的 KFR-51LW/BP2DN1Y-LB(B3)E大2匹立柜式变频客厅空调 18297662745 美的上海苏临专卖店 53.0kg 中国大陆 变频 冷暖空调 白色 2匹 三级能效 20-30㎡ 立柜式空调,美的,变频,Midea/美的 KFR-51LW/BP2DN1Y-LB(B3)E大2匹立柜式变频客厅空调,
